,text,created_at,troll
7524,#Uber and #Google helping voters get to #polls in #US #ElectionDay https://t.co/tGnioQEUfy #Election2016 #sharingeconomy #ClintonVsTrump,2016-11-08 13:53:06,0
7525,"I'm really starting to regret my decision not to write in ""eat a bag of dicks"" for president. #Election2016 #ElectionFinalThoughts",2016-11-08 13:53:13,0
7526,Dawn of the final day... #Election2016,2016-11-08 13:53:22,0
7527,#iVoted #Election2016 #ElectionDay this is it! ✔️,2016-11-08 13:53:27,0
7528,El mundo indignado con la nueva forma del chocolate #Toblerone y vos tipo #BuenMartes #Election2016 https://t.co/BGxCysDdtO,2016-11-08 13:53:38,0
7529,A few of you are breaking the law today and don't even know it. #election2016 https://t.co/pp81iatTdH,2016-11-08 13:53:47,0
7530,The latest The Giulio Vaiuso Daily! https://t.co/b68Zg5gXVl Thanks to @jfly @JamesMc_Cullagh @joseprodrigo #twitch #election2016,2016-11-08 13:53:56,0
7531,"Jeżeli w #electionday amerykanie wybiorą Clinton to, to nas czeka... https://t.co/pUWhbXLTVQ #Election2016",2016-11-08 13:54:04,0
7532,#Trumptrain listen to this today! #VoteTrump #maga #Election2016 https://t.co/yKFDRgoBuD,2016-11-08 13:54:11,0
7533,Get your vote on! #Election2016,2016-11-08 13:54:18,0
7534,Tra i due mali io scelgo quello minore 🙌🏼 #Election2016 #Clinton,2016-11-08 13:54:26,0
7535,When they were friends 🙃 #Election2016 #HillaryClinton #Trump https://t.co/TQ5cSr6Rmu,2016-11-08 13:54:35,0
7536,The Ron Weiser billboard in downtown A2 should have audio so folks could hear the racist things he has said about D… https://t.co/LhY8u7l2mJ,2016-11-08 13:54:43,0
7537,Go. Vote.  #Election2016 https://t.co/kjygLO09pt,2016-11-08 13:54:51,0
7538,Sincerely...included Russia https://t.co/3Z7sPMvH6M,2016-11-08 13:54:58,0
7539,Mi manca già Obama. #Election2016 #SkyElezioniUSA,2016-11-08 13:55:05,0
7540,Do it!  #electiondayart @obeygiant #shepardfairey #election2016 https://t.co/0iqczakFf6 https://t.co/OZRWfszEgx,2016-11-08 13:55:11,0
7541,"GUIDE: HOW DO YOU REPORT VOTER FRAUD? (2016 PRESIDENTIAL ELECTION) 
https://t.co/SRH0BpT9Qj #Election2016 #electionday #myvote2016",2016-11-08 13:55:19,0
7542,"I was pleasantly surprised that there were only about 10 people ahead of me to vote at 8 this morning...
#Election2016 
#voted",2016-11-08 13:55:26,0
7543,SevgiBirliğini Sevelim #İslam #8KasımDünyaDelilerGünü #AtatürkünPartisiCHP #Election2016 #sesleniyorum #Diyanet… https://t.co/SEOMQVeW9u,2016-11-08 13:55:35,0
7544,I hope americans know what they're doing and choose Hillary because otherwise ... #Election2016 #HillaryClinton #HillaryClintonForPresident,2016-11-08 13:55:42,0
7545,Reppin' the @Cubs &amp; the #ivoted(for her) sticker. #Election2016 #HilaryClinton #ImWithHer # https://t.co/gMXD0AcKai,2016-11-08 13:55:50,0
7546,"T-Rex Tuesday!!
#election2016 #election65000000bc #hillaryosaurusrex… https://t.co/XJiu4eGZxU",2016-11-08 13:55:57,0
7547,"""United we stand; divided we fall"" wishing the UNITED states of America a positive #ElectionDay #ImWitHer #CanadiansForHillary #Election2016",2016-11-08 13:56:04,0
7548,"Take our US #Election2016 quiz. @YourVote_UK
https://t.co/MiLlKov25z",2016-11-08 13:56:11,0
7549,Get out and #VOTE!! #Election2016.,2016-11-08 13:56:18,0
7550,Vote for @Khary4Congress Wisconsin! https://t.co/oXPVkaXysD,2016-11-08 13:56:25,0
7551,There is only one legitimate option. #GaryJohnson #Libertarian #Election2016 https://t.co/NBDwuAnlsV,2016-11-08 13:56:34,0
7552,Ahhhh such stresss #Election2016,2016-11-08 13:56:43,0
7553,A habere göre akepe açık ara önde #Election2016,2016-11-08 13:56:51,0
7554,It's #ELECTION2016 I HAVE NO CHILL TODAY. DM @electionland with any voting issues you face today and follow @cronkitenews for news updates!,2016-11-08 13:56:59,0
7555,I vote for more gameplay footage of #MassEffectAndromeda. #Election2016 #gamersunite,2016-11-08 13:57:06,0
7556,Happy #Election2016 !!! https://t.co/xBQv4OZwdm,2016-11-08 13:57:13,0
7557,so proud of @VicMensa keep striving for greatness bro! #GOVOTE #16Shots #Election2016,2016-11-08 13:57:23,0
7558,@KendallTTaggart @maggieNYT It was the most expensive ego trip ever! And we all had to ride along. Waste of America's time. #Election2016,2016-11-08 13:57:32,0
7559,Seni başkan yaptıracağız sdfjklj #TeamClinton #Election2016,2016-11-08 13:57:39,0
7560,SevgiBirliğini Sevelim #İslam #8KasımDünyaDelilerGünü #AtatürkünPartisiCHP #Election2016 #sesleniyorum #Diyanet… https://t.co/EgZpcyS5aK,2016-11-08 13:57:47,0
7561,Big breakfast after getting up early to #vote #election2016 https://t.co/ficyEnM3U8,2016-11-08 13:57:54,0
7562,The line for my polling place ends at 75th and 2nd. Polling place is at 74th and 1st. #Election2016 #vote https://t.co/cCJiaR56U9,2016-11-08 13:58:01,0
7563,Showery @ the polls! Go vote #election2016 #alwx https://t.co/rG6arXE21Z,2016-11-08 13:58:09,0
7564,"Backlund for President:

""Nobody's too poor to receive a cross-faced chicken wing!""

#Election2016 #Murica https://t.co/6ZKZzjI7iu",2016-11-08 13:58:17,0
7565,Polls are open RC! Get out and vote; you have until 8 p.m. #Election2016,2016-11-08 13:58:25,0
7566,"#StevieWonder is very serious he already voted, somebody drove him to his polling place! #Election2016 #lateshow",2016-11-08 13:58:32,0
7567,#Time is running out; make your #vote count! #election2016  #electionnight @ Employee Time Clocks https://t.co/xoUw8TRtyf,2016-11-08 13:58:40,0
7568,#DrainTheSwamp https://t.co/qlH1CRWoXO,2016-11-08 13:58:47,0
7569,#Election2016 #ElectionDay #VoteTrump #CrookedHillary #ElectionFinalThoughts #votefortrump #Nypd #lockherup2016 https://t.co/CIeNVLhbEA,2016-11-08 13:58:54,0
7570,Tá sé d'oibleagáid ort vótáil inniu!  #Election2016 #Gaeilge,2016-11-08 13:59:03,0
7571,"""Make Bullying kill itself"" #Election2016",2016-11-08 13:59:10,0
7572,Exercise your civic duty! #Election2016 #vote,2016-11-08 13:59:18,0
7573,This woman even HATES man's best friend! https://t.co/f7gfsx3JOD,2016-11-08 13:59:26,0
7574,#thebiggestdayinhistory #itsmybirthday #38today #ivoted #election2016 #votedforlove… https://t.co/RbTiabsMgP,2016-11-08 13:59:33,0
7575,AMERICA!!! DON'T FUCK THIS UP!!!!! #Election2016,2016-11-08 13:59:38,0
7576,Had to wait 45 minutes to vote. And I was here a few minutes after the doors opened. Prepare accordingly when you vote today. #Election2016,2016-11-08 13:59:47,0
7577,"Het is een dag alsof je maanden met een rotte kies hebt gelopen, en ie eindelijk getrokken wordt.

#Election2016 #USA2016",2016-11-08 13:59:55,0
7578,Yaşlı azgın alman çift sexi bırakmamış https://t.co/Id0URbWVHq #8KasımDünyaDelilerGünü #AtatürkünPartisiCHP #Election2016,2016-11-08 14:00:02,0
7579,Our reporters are seeing long lines at the polls already! #Election2016 #REBSVOTE,2016-11-08 14:00:05,0
7580,"I voted. I also ate a 🍌 
#Election2016 https://t.co/V0cVNAOyVU",2016-11-08 14:00:12,0
7581,"Lines are shortest between 10am and 3pm, if you're able to vote then it can help cut down on your time! #Election2016",2016-11-08 14:00:18,0
7582,"Vote for whoever you want, but get out there and vote! #Election2016",2016-11-08 14:00:26,0
7583,It's #ElectionDay - whatever the outcome we vote for our NYC diner burger! #Election2016 #nyc https://t.co/nbaNxsbIb7,2016-11-08 14:00:33,0
7584,"Donald Trump is bad for America, but Hillary Clinton is bad for the world. #Election2016",2016-11-08 14:00:42,0
7585,Excited to vote in my first U.S. Presidential election....#immigrant Needless to say #ImWithHer  #Election2016,2016-11-08 14:00:50,0
7586,"As the sheeple flock, my #CurrentSituation and #Mood for #Election2016 poll status: https://t.co/4dbpZARrMM",2016-11-08 14:00:56,0
7587,Latinos are making their voices heard this year. Early voting up 144%!!! https://t.co/qf2LopNXFk,2016-11-08 14:01:01,0
7588,¿Quién gana hoy la #Election2016 ?,2016-11-08 14:01:08,0
7589,High turnout in Florida today = Trump victory. Clinton camp already rinsed out a lot of their base in Florida early voting... #Election2016,2016-11-08 14:01:16,0
7590,Go Vote Today. Lets Not Do This Again #CorruptHillary #Election2016 #ElectionDay #LancasterVotes #tellmpr #voting… https://t.co/dtXCkSWCeb,2016-11-08 14:01:22,0
7591,Let's do this! |The Smiths- A Rush and a Push and the Land is Ours - YouTube https://t.co/sJwd3sns3t #election2016 #ImWithHer #electionday,2016-11-08 14:01:27,0
7592,"""I don't like the talk about politics in the workplace, but... *tells everyone why they are wrong for voting for opposition*"" #Election2016",2016-11-08 14:01:33,0
7593,Need something to take your mind off #election2016? Put some pics of #puppies to these soundtracks and relax... https://t.co/4tJVV9mozN,2016-11-08 14:01:39,0
7594,#Election2016 pelease be wise!!,2016-11-08 14:01:47,0
7595,.@realDonaldTrump Voter suppression is not the answer! #ImWithHer #Election2016,2016-11-08 14:01:54,0
7596,#Election2016 please dear god vote.,2016-11-08 14:01:59,0
7597,MailOnline: RT DailyMail: Hillary and Bill cast votes for the first female president of the US #Election2016 … https://t.co/PcY2vvP4qi,2016-11-08 14:02:05,0
7598,Great day to break in this new shirt... #election2016 #electionday #ivoted #govote https://t.co/AVdHOmcDEZ,2016-11-08 14:02:12,0
7599,"#USA2016 L’America che verrà, il commento di @fabiogermani  #Election2016 #ElectionNight #PresidentialElection… https://t.co/5kTxERBIWu",2016-11-08 14:02:18,0
7600,CCTV_America: RT lisachiuster: It's Election Day in America. Did you vote? Polling site in New York City's Chinatown. #Election2016 …,2016-11-08 14:02:26,0
7601,"Let's make this a LANDSLIDE!!!God, please bless America!!!🇺🇸🙏 https://t.co/ELaPqXlHiR",2016-11-08 14:02:34,0
7602,"Ugh, are you serious, people? https://t.co/WTecEka4D7",2016-11-08 14:02:41,0
7603,#imwithher #ivotedforher #election2016 https://t.co/NJIxKYoBwV,2016-11-08 14:02:47,0
7604,"As an american, I'm terrified about today. #govote #Election2016",2016-11-08 14:02:55,0
7605,The US decides today! Explore our free and extensive research collection on the major election issues https://t.co/ncbFwsjvn4 #Election2016,2016-11-08 14:03:00,0
7606,#MakeAmericaGreatAgain #Election2016,2016-11-08 14:03:07,0
7607,"five weeks till i head stateside 🇺🇸
hoping that there's still an america left to visit - c'mon hillary 👍🏻 #Election2016",2016-11-08 14:03:15,0
7608,"#ApplicableHamilton
While we're talking let me offer you some free advice
Talk less
Smile more

#DontTellMeToSmile… https://t.co/mQcl5Xzlil",2016-11-08 14:03:22,0
7609,"Oh wow.  This face, these eyes...say it all. The emotion on this face doesn't go away tonight--I fear it only grows… https://t.co/9JjbKoCmdw",2016-11-08 14:03:29,0
7610,Waiting to get off this rollercoaster. #Election2016 #VotingDay https://t.co/Gxz3PMlkiJ,2016-11-08 14:03:35,0
7611,"In line to #vote #Election2016 @LOCALOkie 
See ya on the other side. #ivotedbeer #supportlocalbrewers #beerisok… https://t.co/hLed7pkPYf",2016-11-08 14:03:44,0
7612,@panditfootball #meigaout #comebackisreal #Election2016,2016-11-08 14:03:53,0
7613,Down to the last wire #Election2016 #ElectionFinalThoughts #ElectionNight #election #USADecides #USElections2016 #AmericaDecides #GoHillary,2016-11-08 14:04:01,0
7614,Obama. Obama. Hillary. #keepingamericagreat #election2016 https://t.co/GPuxpP4h9d,2016-11-08 14:04:08,0
7615,Cast my vote for @Evan_McMullin in MO today. Proud of it. #Election2016,2016-11-08 14:04:15,0
7616,After #Election2016 half of the #USA will be thinking https://t.co/p8RZ7jyA5J,2016-11-08 14:04:22,0
7617,#WeFuckedUp #Election2016,2016-11-08 14:04:30,0
7618,"I haven't been all over Ohio this election, but Delaware is one of the only towns where I have seen quite a few Hil… https://t.co/tMaS5uCnZ4",2016-11-08 14:04:37,0
7619,#Election2016 https://t.co/f9UKqYUFSf,2016-11-08 14:04:44,0
7620,"Election got you stressed? Take an awesome a cappella break with @UMBCMamasBoys 
#ThisIsHowWeDoIt #Election2016… https://t.co/uB4nzOjp2w",2016-11-08 14:04:51,0
7621,Our scrum master (who’s an American) just asked “What’s a hanging chad?” #speechless #kidsthesedays #election2016,2016-11-08 14:05:00,0
7622,"A look back at THR's 2015 Trump cover: ""The Donald Trump Conversation"" https://t.co/Ul99v0mcoO #Election2016 https://t.co/ga8U79HI2a",2016-11-08 14:05:05,0
7623,Happy Tuesday América😇 https://t.co/0uK2IyIY2L 🎉🎊🎆 #Election2016 https://t.co/S6KUS3mdvN,2016-11-08 14:05:13,0
7624,Exercise your right to vote! Remember we r the UNITED States.  Win or lose...we r Americans! #Election2016 #iVoted #USA,2016-11-08 14:05:20,0
7625,"Don't blame me, I didn't vote for either one. #NeverTrump #NeverHillary #Election2016 https://t.co/hMLPWuZ2nv",2016-11-08 14:05:26,0
7626,It's #Election2016.,2016-11-08 14:05:33,0
7627,"Take the time to vote today, your voice matters. 🇺🇸 #Election2016 https://t.co/gvvukK67Xs",2016-11-08 14:05:40,0
7628,1H was rolling strong at 6:30am! #1lkwd #Election2016 https://t.co/yTPAD8wvK1,2016-11-08 14:05:48,0
7629,"#Election2016
ma io voglio Obama coglioni",2016-11-08 14:05:55,0
7630,Election day....yay? #americaisdoomed #Election2016,2016-11-08 14:06:03,0
7631,"Despite the fact I dislike both candidates, I did #vote in the election. May the odds be ever in our favor.… https://t.co/5JAirVS57I",2016-11-08 14:06:11,0
7632,Woke up to the sounds of freedom ringing. Guess I'm gonna be one of the early voters today 🤔. Let's get it #Election2016,2016-11-08 14:06:19,0
7633,There you go #winning https://t.co/x4izOs3KfN,2016-11-08 14:06:26,0
7634,"Ah, the ole Dixville Notch midnight vote. Gotta love New Hampshire, on the big stage today... #Election2016 https://t.co/e2nLRSMtWq",2016-11-08 14:06:34,0
7635,😂😂😂😂😂 https://t.co/wb0C6u1Pxj,2016-11-08 14:06:42,0
7636,JFC seriously https://t.co/KQeCYyxmT0,2016-11-08 14:06:50,0
7637,Grab your ID and get to the polls! Make no excuses today and vote!! #Election2016 #YourVoteMatters,2016-11-08 14:06:58,0
7638,"""We The People"" Against Tyranny: Seven Principles For Free Government | Zero Hedge @warriors_mom #Election2016  https://t.co/D52yRWbi3w",2016-11-08 14:07:05,0
7639,#Election2016 https://t.co/gyBi2tWGqx,2016-11-08 14:07:12,0
7640,Jeb! Bush will win it all. #Election2016 https://t.co/eSTBpsJTgZ,2016-11-08 14:07:19,0
7641,Feels like Christmas Eve Anxiety https://t.co/eEDufpPjwQ,2016-11-08 14:07:27,0
7642,About to get up and vote. #Election2016,2016-11-08 14:07:35,0
7643,I don't think I've ever been this nervous for #Election2016,2016-11-08 14:07:42,0
7644,I hate bumper stickers. Let's vote against bumper stickers. https://t.co/CnSu0DVzi6,2016-11-08 14:07:50,0
7645,"2/2 OR, if you experience #voterintimidation, you can email @TheJusticeDept #CivilRights division at voting.section@usdoj.gov #Election2016",2016-11-08 14:07:57,0
7646,Finally! A reason for that weird little shirt pocket. Go out and do the damn thing! #voted #vote2016 #Election2016 https://t.co/LJhmylUlHh,2016-11-08 14:08:04,0
7647,"Today is Nov 8, 2016 - Election Day - or as anyone who lives in the US prefers to call it - the Apocalypse... #Election2016 #Trump #Hillary",2016-11-08 14:08:12,0
7648,"#votedtrump #VoteTrump #VoteUSA #Election2016 #EleccionesEEUU2016
@realDonaldTrump 
https://t.co/BIrvofMroE",2016-11-08 14:08:19,0
7649,"YOU HAVE MY VOTE, CHRIS https://t.co/8r8XdEJpqj",2016-11-08 14:08:26,0
7650,"Line to vote in the Union is long! All the way around the corner, almost to the Flag room! #Election2016",2016-11-08 14:08:33,0
7651,Me after doing my civic duty and voting #Election2016 https://t.co/Wbl5IrTi9c,2016-11-08 14:08:39,0
7652,"""Mr. Trump, everyone can see your tweets""
""Really? And I'm still in this thing?"" 
😂😂😂😂 #lovesnl #Election2016 
https://t.co/152qsK7zu4",2016-11-08 14:08:47,0
7653,"Looking for info on those ""down-ballot"" candidates, including judges? We've got you covered: https://t.co/9LFF0oMyej #Election2016 #NCVotes",2016-11-08 14:08:55,0
7654,Asi van los Resultados.!! #Hillary #Trump #Election2016 @Jmieses__ @perezorsini @julianjorge5 https://t.co/kz9EOjY3gn,2016-11-08 14:09:01,0
7655,"No matter the outcome of #Election2016 be the #change the #world needs at a #grassroots level - one #heart, #mind and #community at a time",2016-11-08 14:09:11,0
7656,Watch first time voters cast their ballots in 1966: https://t.co/244MVIxYWr #Civilrights #voting #election2016@NMAA… https://t.co/hkM3oLIEFl,2016-11-08 14:09:18,0
7657,"70% of you only voted for f*ckery Clinton because she has a vagina... which shows just how pathetic you truly are....

#Election2016",2016-11-08 14:09:24,0
7658,Only took 40 minutes to vote on Election Day! How about that. Whoot whoot #Election2016 #vote,2016-11-08 14:09:32,0
7659,can't vote until after class at 6pm smh #Election2016,2016-11-08 14:09:38,0
7660,sahili varsa bizimdir diyor ablam #Election2016 https://t.co/v6zgAETggk,2016-11-08 14:09:46,0
7661,"Dropped my ballot off Sunday, so you guys who are voting today are just lazy. #Election2016",2016-11-08 14:09:53,0
7662,"More thoughts on #election2016 from @albertmohler #TheBriefing 
#ChewyApprovedPodcast 
Mmmmaaarrggghhh!",2016-11-08 14:10:00,0
7663,#omalleybragtweet https://t.co/8kXWoz8nvH,2016-11-08 14:10:06,0
7664,"If #election2016 has got ya down, just take a moment and look at this picture of my parent's cat… https://t.co/LjJd9d1syB",2016-11-08 14:10:13,0
7665,@EastwoodUSA Yes Sir...all the way to the White House #trumptrain #Election2016,2016-11-08 14:10:21,0
7666,This just happened #Election2016 #election #ElectionNight #vote https://t.co/6k51OAKvdS,2016-11-08 14:10:28,0
7667,"The world is watching #Election2016. Will Fascism win? Will the ""Leader"" of the free world be gone? Will the world live in nuclear fear?",2016-11-08 14:10:37,0
7668,"That time, a long time ago, I sat down with Secretary Hillary Clinton. https://t.co/kVb3jhh2S3",2016-11-08 14:10:45,0
7669,#ElectionDay #Election2016 #myvote2016 https://t.co/t0VfSj5CY6,2016-11-08 14:10:51,0
7670,Polls have opened and @HillaryClinton @JoeBiden and @timkaine have cast their votes. Have you voted yet? #Election2016,2016-11-08 14:10:58,0
7671,Someone hold onto Obama's leg as he leaves the whitehouse so he can't get away #Election2016,2016-11-08 14:11:04,0
7672,ma io ho la seria convinzione che gli americani faranno vincere trump ed è orribile #Election2016,2016-11-08 14:11:11,0
7673,Fuck'em both. #GaryJohnson you've  got my vote today. #Election2016,2016-11-08 14:11:18,0
7674,I feel like Trump could WIN in a massive landslide that no one saw coming. #Election2016,2016-11-08 14:11:24,0
7675,"And most Americans too slow to discern Ted Koppel referred to ""journalists"", not pundits or analysts.
#Election2016 https://t.co/h8xexWDFTC",2016-11-08 14:11:31,0
7676,tem gente que come coco no café da manhã d+ https://t.co/0mCSIB5rgg,2016-11-08 14:11:40,0
7677,It's judgement day bitches! No seriously... this could be the end. #ClintonVsTrump it'll be over soon! #Election2016 #govote #America,2016-11-08 14:11:48,0
7678,"I'm not voting in this #Election2016 but I hope #HillaryClinton wins, because she seems like the better man for the job...",2016-11-08 14:11:56,0
7679,🐘#Election2016,2016-11-08 14:12:02,0
7680,Knew he was one of the good castmembers. https://t.co/iqFJavo2QZ,2016-11-08 14:12:09,0
7681,Getting all emotional thinking how I am but 28 years young and 3/3 voting blue in presidential elections. #Election2016 #ImWitHer #YesWeCan,2016-11-08 14:12:16,0
7682,"Good Luck, Madam President. #ImWithHer #GoVote2016 #Election2016 https://t.co/zUVM9rsNVE",2016-11-08 14:12:23,0
7683,Get out and vote #Election2016 https://t.co/WbLH9VYdu3,2016-11-08 14:12:29,0
7684,Poll time! It's election day. I'm voting for... #Election2016 #ElectionFinalThoughts,2016-11-08 14:12:38,0
7685,Rocked my vote! #imwithher #Election2016 #hilary2016 https://t.co/iEDF08bwwf,2016-11-08 14:12:43,0
7686,My polling place is so small that I didn't even get a sticker 😡 I just processed this. Oh well...still counts! #Election2016,2016-11-08 14:12:52,0
7687,Go out and vote today! #Election2016,2016-11-08 14:12:58,0
7688,https://t.co/EeeP77W5UA ~ Leading with a possitive voice #Coast2Coast ~ Join US https://t.co/DXkLnw83Zh,2016-11-08 14:13:06,0
7689,Girl Scout cookie game on point. #Election2016 #gotv https://t.co/mEsUo4F6sV,2016-11-08 14:13:11,0
7690,"Preach, Brother Vance! https://t.co/Tf1H7D7d3w #Election2016 #vote",2016-11-08 14:13:19,0
7691,"Good morning yall, its Election Day. Make your voice heard and Vote today. Hope everyone has a wonderful day!!!… https://t.co/xAV4t8mOSV",2016-11-08 14:13:25,0
7692,Waiting in line to vote in #parkslope #Election2016 listening to #TYT show from yesterday via podcast...35% Great t… https://t.co/IP0Sxzhqg1,2016-11-08 14:13:32,0
7693,Ten afscheid: zeven keer Obama op zijn memorabelst https://t.co/UaGmm5DYUK #Election2016 https://t.co/Pd0rcsu0tP,2016-11-08 14:13:40,0
7694,Men @GovPenceIN~@realDonaldTrump~@mike_pence~@DonaldJTrumpJr NOW You(!) have THE Chance: #ElecTioN2016 Prayers uP ! @USA4pence-promoTEAM³ &lt;3,2016-11-08 14:13:47,0
7695,I think I should stay off social media today. #Election2016 #GoVote,2016-11-08 14:13:54,0
7696,A Convenient Truth: 'Secret Hand of Moscow' Behind All US Elections: https://t.co/JhQoMYlESt через @SputnikInt #Election2016,2016-11-08 14:14:01,0
7697,Voter #252 at New Life Church on Blue Ridge #Election2016,2016-11-08 14:14:09,0
7698,"Polls are open after a bitter #Election2016 campaign https://t.co/4oCjW18arq

meganmurp has the latest: https://t.co/vWo7n7TuKf",2016-11-08 14:14:17,0
7699,Sure would be sad to break it with corruption.  Sad. #Election2016 #ElectionFinalThoughts https://t.co/rdjZhq8P0u,2016-11-08 14:14:24,0
7700,#Election2016 #iVoted https://t.co/VSwahnwppX,2016-11-08 14:14:31,0
7701,Make sure you get out and vote today kids. #Election2016,2016-11-08 14:14:39,0
7702,"This mother, domestic partner, employee and female voted today. Did you? #Election2016 #iVoted #TampaBay #florida https://t.co/YPu6y2K3rt",2016-11-08 14:14:45,0
7703,"It is the #privilege of every #American to #Vote.  Regardless of whether you want #Hillary or #Trump, #GoVote! #Election2016",2016-11-08 14:14:54,0
7704,Pick your poison. #Election2016,2016-11-08 14:15:01,0
7705,"#Election2016 #Decision2016 #Vote2016 #NBC 
🔹Stronger Together 🔹 https://t.co/v0KVu6zHBU",2016-11-08 14:15:05,0
7706,"For those who say ""I'm not voting today""... 🇺🇸 #Election2016 https://t.co/flzIVm56Zc",2016-11-08 14:15:12,0
7707,I'd rather drive a 16D nail through the tip of my dong than participate in #Election2016 or any election for that …  https://t.co/8BUL4yKt9E,2016-11-08 14:15:20,0
7708,Happy Election Day! Make sure you go out and vote! #Election2016 https://t.co/Nemmwaz4sm,2016-11-08 14:15:26,0
7709,Video: Why WWIII is Confirmed #WWIII #Hillary #TRUMP #Election2016 https://t.co/0YHjlrUtnv,2016-11-08 14:15:33,0
7710,"you know what's worse than these 2 candidates? Everyone's tweets telling you to ""go vote"" &amp;then posting pics of their sticker. #Election2016",2016-11-08 14:15:41,0
7711,#ImWithHer #Election2016 https://t.co/c2o3xvF2mJ,2016-11-08 14:15:48,0
7712,Today is the day. Don't be a dick be an American #govote #Election2016 #USA2016,2016-11-08 14:15:56,0
7713,Pas mal certain que #trump va avoir une erection au moment de ✅ son noms dans l'isoloir #Election2016,2016-11-08 14:16:03,0
7714,MicaBurton: Today is the day we find out if we as a country stopped the motherfucking apocalypse. Please. PLEASE. Go vote. #Election2016,2016-11-08 14:16:11,0
7715,George is with her #Hillary #Election2016 https://t.co/HPJlfyN1jv,2016-11-08 14:16:18,0
7716,I want a candidate that when people ask who I voted for I don't feel sick at my stomach when answering the question. #Election2016,2016-11-08 14:16:27,0
7717,#Election2016 #ImWitHer #VoteLeslieKnope https://t.co/elNmdNYFFB,2016-11-08 14:16:35,0
7718,Lanet olası federal kediler trafolara girmez umarım  #Election2016,2016-11-08 14:16:41,0
7719,"While this may be true, go out and make your vote count for someone actually on the ballot. #Election2016 https://t.co/rYzc3PiVO2",2016-11-08 14:16:50,0
7720,Ballot number 00001 cast in my precinct. #ItsDone #Election2016,2016-11-08 14:16:58,0
7721,I haven't seen the sun in like to 2 or 3 days ....🤔 is it something u not telling us 🌞   #Election2016,2016-11-08 14:17:05,0
7722,"i'm actually really scared for the results tonight, please, please, PLEASE let Hillary win!!! #Election2016",2016-11-08 14:17:13,0
7723,"I am so fucking relieved this day has finally arrived. No matter the outcome, I just want this fucking nightmare to end. #Election2016",2016-11-08 14:17:20,0
7724,Every step counts! #Election2016 https://t.co/mYWkO0aQKx,2016-11-08 14:17:28,0
7725,"31% of voters will be of a minority background, up from 29% in 2012, a big boost for Clinton. #Election2016 #ClintonVsTrump #MP4003",2016-11-08 14:17:37,0
7726,"Happy Election Day!! Go Vote and let your voice be heard!
#Election2016 #Vote",2016-11-08 14:17:45,0
7727,Voted! 45min wait early this morning in #mpls 8-2. Line shorter now. #mplsvotes #Election2016 @votempls,2016-11-08 14:17:53,0
7728,"Boston ve Washington'da elektrikler kesilmiş.Sandıklara sahip çıkalım

#Election2016",2016-11-08 14:18:00,0
7729,Been desperately trying not to think about it all day but OH GOD IM SO NERVOUS #Election2016,2016-11-08 14:18:07,0
7730,Breakfast of Champions of Democracy. #Election2016 #ImWithHer #TacoTuesday https://t.co/3dG9r9bJpk,2016-11-08 14:18:15,0
7731,Almost through the first of two long lines @ Friendship Heights Community Center #Election2016,2016-11-08 14:18:23,0
7732,Donald Trump Jr.: Father would concede defeat if process is 'legit and fair' https://t.co/e9nyY3qNsE #DonaldTrump… https://t.co/wlnpIQ6yEw,2016-11-08 14:18:29,0
7733,An election day message from Winston... #Election2016 https://t.co/aK1ITQ3p2Z,2016-11-08 14:18:36,0
7734,"@realDonaldTrump....Win or lose, Thank You for standing  up for America. #Election2016 #ElectionFinalThoughts #MakeAmericaGreatAgain",2016-11-08 14:18:43,0
7735,I performed my civic duty today! #Election2016 #ElectionDay #vote #toilethumor https://t.co/fjFd2YDmyC,2016-11-08 14:18:50,0
7736,"@paulacited @ajulysantos #Election2016 Trump vai ganhar, so aceita",2016-11-08 14:18:57,0
7737,"Don't worry, people. After the #Election2016, it's all turkey dinners, cranberry sauce and Santa Claus. We need a break.",2016-11-08 14:19:05,0
7738,"Voted.  
Go Hillary! #ImWitHer 
Fuck Trump! 🖕🏽
#Election2016",2016-11-08 14:19:13,0
7739,The squirrel on Trumps head posing as his hair is the brains of the operation. True Story #ElectionFinalThoughts #ImWithHer #Election2016,2016-11-08 14:19:21,0
7740,a reporter from AZ Republic just indicated that tablets being used valley-wide are freezing...it's going to be a long day AZ #Election2016,2016-11-08 14:19:28,0
7741,Let's make new WW #Election2016,2016-11-08 14:19:36,0
7742,#Election2016 @HallieJackson @maddow https://t.co/AGgrERUHdA,2016-11-08 14:19:53,0
7743,Up at 6am because I have an audition today and I want to make sure I still have time to #VOTE! #Election2016,2016-11-08 14:20:01,0
7744,"""🔴 or 🔵?""

This election is beyond that. It's:

➖Intolerance or Decency

➖Regression or Progression

➖Fear or Hope

#Election2016 #Vote",2016-11-08 14:20:07,0
7745,ChristiChat: RT Shauniparker24: #MAGAselfie #NRA #Election2016 Voted early in #Oregon election https://t.co/giJaeXFrT3,2016-11-08 14:20:16,0
7746,"https://t.co/jkbmiaCbTG

#deepthoughtswithmo #Election2016 #ElectionFinalThoughts",2016-11-08 14:20:23,0
7747,Everyone has the right to vote. Please Go Vote. #nottrumpthou #Election2016 #AmericaDecides #rockthevote… https://t.co/mcC80r2ox0,2016-11-08 14:20:30,0
7748,#Election2016 reminder to all the #operatives out there. You also need to go vote. #GOP,2016-11-08 14:20:37,0
